,regiao,mês_procedimento_realizado,nivel_atencao,qtd_nascidos,ano_mes,CBO,horas_categoria,fte40
0,52001,2022-04-01,APS,1142,2022-12,223505,285.5,2.265873015873016
1,52001,2022-04-01,APS,1142,2022-12,225130,285.5,2.265873015873016
2,52001,2022-05-01,APS,1142,2022-12,221205,2226.9,17.673809523809524
3,52001,2022-05-01,APS,1142,2022-12,223505,513.9,4.078571428571428
4,52001,2022-05-01,APS,1142,2022-12,225130,513.9,4.078571428571428
5,52001,2022-05-01,APS,1142,2022-12,515105,571.0,4.531746031746032
6,52001,2022-05-01,APS,1198,2023-01,223505,299.5,2.376984126984127
7,52001,2022-05-01,APS,1198,2023-01,225130,299.5,2.376984126984127
8,52001,2022-06-01,APS,1112,2023-02,223505,278.0,2.2063492063492065
9,52001,2022-06-01,APS,1112,2023-02,225130,278.0,2.2063492063492065
10,52001,2022-06-01,APS,1142,2022-12,223208,571.0,4.531746031746032
11,52001,2022-06-01,APS,1142,2022-12,223505,314.05,2.4924603174603175
12,52001,2022-06-01,APS,1142,2022-12,225130,314.05,2.4924603174603175
13,52001,2022-06-01,APS,1142,2022-12,322205,28.55,0.2265873015873016
14,52001,2022-06-01,APS,1142,2022-12,515105,599.55,4.758333333333333
15,52001,2022-06-01,APS,1198,2023-01,221205,2336.1,18.54047619047619
16,52001,2022-06-01,APS,1198,2023-01,223505,539.1,4.2785714285714285
17,52001,2022-06-01,APS,1198,2023-01,225130,539.1,4.2785714285714285
18,52001,2022-06-01,APS,1198,2023-01,515105,599.0,4.753968253968254
19,52001,2022-06-01,Especializada,1142,2022-12,221205,571.0,4.531746031746032
20,52001,2022-07-01,APS,1112,2023-02,221205,2168.4,17.20952380952381
21,52001,2022-07-01,APS,1112,2023-02,223505,500.4,3.971428571428571
22,52001,2022-07-01,APS,1112,2023-02,225130,500.4,3.971428571428571
23,52001,2022-07-01,APS,1112,2023-02,515105,556.0,4.412698412698413
24,52001,2022-07-01,APS,1142,2022-12,221205,1237.1666666666665,9.818783068783068
25,52001,2022-07-01,APS,1142,2022-12,223505,399.7,3.172222222222222
26,52001,2022-07-01,APS,1142,2022-12,225130,399.7,3.172222222222222
27,52001,2022-07-01,APS,1142,2022-12,515105,571.0,4.531746031746032
28,52001,2022-07-01,APS,1198,2023-01,223208,599.0,4.753968253968254
29,52001,2022-07-01,APS,1198,2023-01,223505,329.45,2.6146825396825397
30,52001,2022-07-01,APS,1198,2023-01,225130,329.45,2.6146825396825397
31,52001,2022-07-01,APS,1198,2023-01,322205,29.950000000000003,0.23769841269841271
32,52001,2022-07-01,APS,1198,2023-01,515105,628.95,4.991666666666667
33,52001,2022-07-01,APS,1263,2023-03,223505,315.75,2.505952380952381
34,52001,2022-07-01,APS,1263,2023-03,225130,315.75,2.505952380952381
35,52001,2022-07-01,Especializada,1198,2023-01,221205,599.0,4.753968253968254
36,52001,2022-08-01,APS,1112,2023-02,223208,556.0,4.412698412698413
37,52001,2022-08-01,APS,1112,2023-02,223505,305.8,2.4269841269841272
38,52001,2022-08-01,APS,1112,2023-02,225130,305.8,2.4269841269841272
39,52001,2022-08-01,APS,1112,2023-02,322205,27.8,0.22063492063492063
40,52001,2022-08-01,APS,1112,2023-02,515105,583.8,4.633333333333333
41,52001,2022-08-01,APS,1142,2022-12,223505,285.5,2.265873015873016
42,52001,2022-08-01,APS,1142,2022-12,225130,285.5,2.265873015873016
43,52001,2022-08-01,APS,1142,2022-12,515105,571.0,4.531746031746032
44,52001,2022-08-01,APS,1198,2023-01,221205,1297.8333333333335,10.30026455026455
45,52001,2022-08-01,APS,1198,2023-01,223505,419.3,3.327777777777778
46,52001,2022-08-01,APS,1198,2023-01,225130,419.3,3.327777777777778
47,52001,2022-08-01,APS,1198,2023-01,515105,599.0,4.753968253968254
48,52001,2022-08-01,APS,1210,2023-04,223505,302.5,2.4007936507936507
49,52001,2022-08-01,APS,1210,2023-04,225130,302.5,2.4007936507936507
50,52001,2022-08-01,APS,1263,2023-03,221205,2462.85,19.54642857142857
51,52001,2022-08-01,APS,1263,2023-03,223505,568.35,4.510714285714286
52,52001,2022-08-01,APS,1263,2023-03,225130,568.35,4.510714285714286
53,52001,2022-08-01,APS,1263,2023-03,515105,631.5,5.011904761904762
54,52001,2022-08-01,Especializada,1112,2023-02,221205,556.0,4.412698412698413
55,52001,2022-08-01,Especializada,1142,2022-12,221205,571.0,4.531746031746032
56,52001,2022-09-01,APS,1112,2023-02,221205,1204.6666666666665,9.56084656084656
57,52001,2022-09-01,APS,1112,2023-02,223505,389.2,3.088888888888889
58,52001,2022-09-01,APS,1112,2023-02,225130,389.2,3.088888888888889
59,52001,2022-09-01,APS,1112,2023-02,515105,556.0,4.412698412698413
60,52001,2022-09-01,APS,1142,2022-12,221205,437.76666666666665,3.4743386243386243
61,52001,2022-09-01,APS,1142,2022-12,223208,571.0,4.531746031746032
62,52001,2022-09-01,APS,1142,2022-12,223505,285.5,2.265873015873016
63,52001,2022-09-01,APS,1142,2022-12,225130,285.5,2.265873015873016
64,52001,2022-09-01,APS,1142,2022-12,515105,571.0,4.531746031746032
65,52001,2022-09-01,APS,1198,2023-01,223505,299.5,2.376984126984127
66,52001,2022-09-01,APS,1198,2023-01,225130,299.5,2.376984126984127
67,52001,2022-09-01,APS,1198,2023-01,515105,599.0,4.753968253968254
68,52001,2022-09-01,APS,1210,2023-04,221205,2359.5,18.726190476190474
69,52001,2022-09-01,APS,1210,2023-04,223505,544.5,4.321428571428571
70,52001,2022-09-01,APS,1210,2023-04,225130,544.5,4.321428571428571
71,52001,2022-09-01,APS,1210,2023-04,515105,605.0,4.801587301587301
72,52001,2022-09-01,APS,1245,2023-05,223505,311.25,2.4702380952380953
73,52001,2022-09-01,APS,1245,2023-05,225130,311.25,2.4702380952380953
74,52001,2022-09-01,APS,1263,2023-03,223208,631.5,5.011904761904762
75,52001,2022-09-01,APS,1263,2023-03,223505,347.325,2.756547619047619
76,52001,2022-09-01,APS,1263,2023-03,225130,347.325,2.756547619047619
77,52001,2022-09-01,APS,1263,2023-03,322205,31.575000000000003,0.2505952380952381
78,52001,2022-09-01,APS,1263,2023-03,515105,663.075,5.2625
79,52001,2022-09-01,Especializada,1198,2023-01,221205,599.0,4.753968253968254
80,52001,2022-09-01,Especializada,1263,2023-03,221205,631.5,5.011904761904762
81,52001,2022-10-01,APS,1112,2023-02,223505,278.0,2.2063492063492065
82,52001,2022-10-01,APS,1112,2023-02,225130,278.0,2.2063492063492065
83,52001,2022-10-01,APS,1112,2023-02,515105,556.0,4.412698412698413
84,52001,2022-10-01,APS,1142,2022-12,223505,571.0,4.531746031746032
85,52001,2022-10-01,APS,1142,2022-12,225130,571.0,4.531746031746032
86,52001,2022-10-01,APS,1142,2022-12,251510,171.29999999999998,1.3595238095238094
87,52001,2022-10-01,APS,1142,2022-12,515105,571.0,4.531746031746032
88,52001,2022-10-01,APS,1184,2023-06,223505,296.0,2.3492063492063493
89,52001,2022-10-01,APS,1184,2023-06,225130,296.0,2.3492063492063493
90,52001,2022-10-01,APS,1198,2023-01,221205,459.23333333333335,3.644708994708995
91,52001,2022-10-01,APS,1198,2023-01,223208,599.0,4.753968253968254
92,52001,2022-10-01,APS,1198,2023-01,223505,299.5,2.376984126984127
93,52001,2022-10-01,APS,1198,2023-01,225130,299.5,2.376984126984127
94,52001,2022-10-01,APS,1198,2023-01,515105,599.0,4.753968253968254
95,52001,2022-10-01,APS,1210,2023-04,223208,605.0,4.801587301587301
96,52001,2022-10-01,APS,1210,2023-04,223505,332.75,2.640873015873016
97,52001,2022-10-01,APS,1210,2023-04,225130,332.75,2.640873015873016
98,52001,2022-10-01,APS,1210,2023-04,322205,30.25,0.2400793650793651
99,52001,2022-10-01,APS,1210,2023-04,515105,635.25,5.041666666666667
100,52001,2022-10-01,APS,1245,2023-05,221205,2427.75,19.267857142857142
101,52001,2022-10-01,APS,1245,2023-05,223505,560.25,4.446428571428571
102,52001,2022-10-01,APS,1245,2023-05,225130,560.25,4.446428571428571
103,52001,2022-10-01,APS,1245,2023-05,515105,622.5,4.940476190476191
104,52001,2022-10-01,APS,1263,2023-03,221205,1368.25,10.859126984126984
105,52001,2022-10-01,APS,1263,2023-03,223505,442.05,3.5083333333333333
106,52001,2022-10-01,APS,1263,2023-03,225130,442.05,3.5083333333333333
107,52001,2022-10-01,APS,1263,2023-03,515105,631.5,5.011904761904762
108,52001,2022-10-01,Especializada,1112,2023-02,221205,556.0,4.412698412698413
109,52001,2022-10-01,Especializada,1142,2022-12,221205,267.22799999999995,2.1208571428571426
110,52001,2022-10-01,Especializada,1142,2022-12,223505,171.29999999999998,1.3595238095238094
111,52001,2022-10-01,Especializada,1142,2022-12,223605,85.64999999999999,0.6797619047619047
112,52001,2022-10-01,Especializada,1142,2022-12,223710,25.694999999999997,0.2039285714285714
113,52001,2022-10-01,Especializada,1142,2022-12,225120,17.129999999999995,0.1359523809523809
114,52001,2022-10-01,Especializada,1142,2022-12,225130,256.95,2.039285714285714
115,52001,2022-10-01,Especializada,1142,2022-12,225250,171.29999999999998,1.3595238095238094
116,52001,2022-10-01,Especializada,1142,2022-12,251605,171.29999999999998,1.3595238095238094
117,52001,2022-10-01,Especializada,1142,2022-12,322205,171.29999999999998,1.3595238095238094
118,52001,2022-10-01,Especializada,1210,2023-04,221205,605.0,4.801587301587301
119,52001,2022-11-01,APS,1112,2023-02,221205,426.26666666666665,3.383068783068783
120,52001,2022-11-01,APS,1112,2023-02,223208,556.0,4.412698412698413
121,52001,2022-11-01,APS,1112,2023-02,223505,278.0,2.2063492063492065
122,52001,2022-11-01,APS,1112,2023-02,225130,278.0,2.2063492063492065
123,52001,2022-11-01,APS,1112,2023-02,515105,556.0,4.412698412698413
124,52001,2022-11-01,APS,1133,2023-07,223505,283.25,2.248015873015873
125,52001,2022-11-01,APS,1133,2023-07,225130,283.25,2.248015873015873
126,52001,2022-11-01,APS,1142,2022-12,223208,571.0,4.531746031746032
127,52001,2022-11-01,APS,1142,2022-12,223505,571.0,4.531746031746032
128,52001,2022-11-01,APS,1142,2022-12,225130,571.0,4.531746031746032
129,52001,2022-11-01,APS,1142,2022-12,251510,171.29999999999998,1.3595238095238094
130,52001,2022-11-01,APS,1142,2022-12,515105,3426.0,27.19047619047619
131,52001,2022-11-01,APS,1184,2023-06,221205,2308.8,18.323809523809526
132,52001,2022-11-01,APS,1184,2023-06,223505,532.8,4.228571428571429
133,52001,2022-11-01,APS,1184,2023-06,225130,532.8,4.228571428571429
134,52001,2022-11-01,APS,1184,2023-06,515105,592.0,4.698412698412699
135,52001,2022-11-01,APS,1198,2023-01,223505,599.0,4.753968253968254
136,52001,2022-11-01,APS,1198,2023-01,225130,599.0,4.753968253968254
137,52001,2022-11-01,APS,1198,2023-01,251510,179.7,1.426190476190476
138,52001,2022-11-01,APS,1198,2023-01,515105,599.0,4.753968253968254
139,52001,2022-11-01,APS,1210,2023-04,221205,1310.8333333333333,10.403439153439153
140,52001,2022-11-01,APS,1210,2023-04,223505,423.5,3.361111111111111
141,52001,2022-11-01,APS,1210,2023-04,225130,423.5,3.361111111111111
142,52001,2022-11-01,APS,1210,2023-04,515105,605.0,4.801587301587301
143,52001,2022-11-01,APS,1245,2023-05,223208,622.5,4.940476190476191
144,52001,2022-11-01,APS,1245,2023-05,223505,342.375,2.7172619047619047
145,52001,2022-11-01,APS,1245,2023-05,225130,342.375,2.7172619047619047
146,52001,2022-11-01,APS,1245,2023-05,322205,31.125,0.24702380952380953
147,52001,2022-11-01,APS,1245,2023-05,515105,653.625,5.1875
148,52001,2022-11-01,APS,1263,2023-03,223505,315.75,2.505952380952381
149,52001,2022-11-01,APS,1263,2023-03,225130,315.75,2.505952380952381
150,52001,2022-11-01,APS,1263,2023-03,515105,631.5,5.011904761904762
151,52001,2022-11-01,Especializada,1142,2022-12,221205,85.64999999999999,0.6797619047619047
152,52001,2022-11-01,Especializada,1142,2022-12,223505,171.29999999999998,1.3595238095238094
153,52001,2022-11-01,Especializada,1142,2022-12,225130,256.95,2.039285714285714
154,52001,2022-11-01,Especializada,1142,2022-12,225250,171.29999999999998,1.3595238095238094
155,52001,2022-11-01,Especializada,1142,2022-12,251605,171.29999999999998,1.3595238095238094
156,52001,2022-11-01,Especializada,1142,2022-12,322205,171.29999999999998,1.3595238095238094
157,52001,2022-11-01,Especializada,1198,2023-01,221205,280.332,2.2248571428571426
158,52001,2022-11-01,Especializada,1198,2023-01,223505,179.7,1.426190476190476
159,52001,2022-11-01,Especializada,1198,2023-01,223605,89.85,0.713095238095238
160,52001,2022-11-01,Especializada,1198,2023-01,223710,26.955,0.2139285714285714
161,52001,2022-11-01,Especializada,1198,2023-01,225120,17.97,0.14261904761904762
162,52001,2022-11-01,Especializada,1198,2023-01,225130,269.54999999999995,2.139285714285714
163,52001,2022-11-01,Especializada,1198,2023-01,225250,179.7,1.426190476190476
164,52001,2022-11-01,Especializada,1198,2023-01,251605,179.7,1.426190476190476
165,52001,2022-11-01,Especializada,1198,2023-01,322205,179.7,1.426190476190476
166,52001,2022-11-01,Especializada,1245,2023-05,221205,622.5,4.940476190476191
167,52001,2022-11-01,Especializada,1263,2023-03,221205,631.5,5.011904761904762
168,52001,2022-12-01,APS,1112,2023-02,223505,556.0,4.412698412698413
169,52001,2022-12-01,APS,1112,2023-02,225130,556.0,4.412698412698413
170,52001,2022-12-01,APS,1112,2023-02,251510,166.79999999999998,1.3238095238095238
171,52001,2022-12-01,APS,1112,2023-02,515105,556.0,4.412698412698413
172,52001,2022-12-01,APS,1115,2023-08,223505,278.75,2.2123015873015874
173,52001,2022-12-01,APS,1115,2023-08,225130,278.75,2.2123015873015874
174,52001,2022-12-01,APS,1133,2023-07,221205,2209.35,17.534523809523808
175,52001,2022-12-01,APS,1133,2023-07,223505,509.85,4.046428571428572
176,52001,2022-12-01,APS,1133,2023-07,225130,509.85,4.046428571428572
177,52001,2022-12-01,APS,1133,2023-07,515105,566.5,4.496031746031746
178,52001,2022-12-01,APS,1142,2022-12,223505,6566.5,52.11507936507937
179,52001,2022-12-01,APS,1142,2022-12,223810,571.0,4.531746031746032
180,52001,2022-12-01,APS,1142,2022-12,225124,571.0,4.531746031746032
181,52001,2022-12-01,APS,1142,2022-12,225130,5995.5,47.583333333333336
182,52001,2022-12-01,APS,1142,2022-12,225265,571.0,4.531746031746032
183,52001,2022-12-01,APS,1142,2022-12,251510,85.64999999999999,0.6797619047619047
184,52001,2022-12-01,APS,1142,2022-12,322205,571.0,4.531746031746032
185,52001,2022-12-01,APS,1184,2023-06,223208,592.0,4.698412698412699
186,52001,2022-12-01,APS,1184,2023-06,223505,325.6,2.5841269841269843
187,52001,2022-12-01,APS,1184,2023-06,225130,325.6,2.5841269841269843
188,52001,2022-12-01,APS,1184,2023-06,322205,29.6,0.23492063492063492
189,52001,2022-12-01,APS,1184,2023-06,515105,621.6,4.933333333333334
190,52001,2022-12-01,APS,1198,2023-01,223208,599.0,4.753968253968254
191,52001,2022-12-01,APS,1198,2023-01,223505,599.0,4.753968253968254
192,52001,2022-12-01,APS,1198,2023-01,225130,599.0,4.753968253968254
193,52001,2022-12-01,APS,1198,2023-01,251510,179.7,1.426190476190476
194,52001,2022-12-01,APS,1198,2023-01,515105,3594.0,28.523809523809526
195,52001,2022-12-01,APS,1210,2023-04,223505,302.5,2.4007936507936507
196,52001,2022-12-01,APS,1210,2023-04,225130,302.5,2.4007936507936507
197,52001,2022-12-01,APS,1210,2023-04,515105,605.0,4.801587301587301
198,52001,2022-12-01,APS,1245,2023-05,221205,1348.75,10.704365079365079
199,52001,2022-12-01,APS,1245,2023-05,223505,435.75,3.4583333333333335
200,52001,2022-12-01,APS,1245,2023-05,225130,435.75,3.4583333333333335
201,52001,2022-12-01,APS,1245,2023-05,515105,622.5,4.940476190476191
202,52001,2022-12-01,APS,1263,2023-03,221205,484.15000000000003,3.8424603174603176
203,52001,2022-12-01,APS,1263,2023-03,223208,631.5,5.011904761904762
204,52001,2022-12-01,APS,1263,2023-03,223505,315.75,2.505952380952381
205,52001,2022-12-01,APS,1263,2023-03,225130,315.75,2.505952380952381
206,52001,2022-12-01,APS,1263,2023-03,515105,631.5,5.011904761904762
207,52001,2022-12-01,Especializada,1112,2023-02,221205,260.20799999999997,2.065142857142857
208,52001,2022-12-01,Especializada,1112,2023-02,223505,166.79999999999998,1.3238095238095238
209,52001,2022-12-01,Especializada,1112,2023-02,223605,83.39999999999999,0.6619047619047619
210,52001,2022-12-01,Especializada,1112,2023-02,223710,25.019999999999996,0.19857142857142854
211,52001,2022-12-01,Especializada,1112,2023-02,225120,16.679999999999996,0.13238095238095235
212,52001,2022-12-01,Especializada,1112,2023-02,225130,250.2,1.9857142857142855
213,52001,2022-12-01,Especializada,1112,2023-02,225250,166.79999999999998,1.3238095238095238
214,52001,2022-12-01,Especializada,1112,2023-02,251605,166.79999999999998,1.3238095238095238
215,52001,2022-12-01,Especializada,1112,2023-02,322205,166.79999999999998,1.3238095238095238
216,52001,2022-12-01,Especializada,1142,2022-12,223505,85.64999999999999,0.6797619047619047
217,52001,2022-12-01,Especializada,1142,2022-12,225130,2855.0,22.658730158730158
218,52001,2022-12-01,Especializada,1142,2022-12,225250,85.64999999999999,0.6797619047619047
219,52001,2022-12-01,Especializada,1142,2022-12,251605,85.64999999999999,0.6797619047619047
220,52001,2022-12-01,Especializada,1142,2022-12,322205,85.64999999999999,0.6797619047619047
221,52001,2022-12-01,Especializada,1184,2023-06,221205,592.0,4.698412698412699
222,52001,2022-12-01,Especializada,1198,2023-01,221205,89.85,0.713095238095238
223,52001,2022-12-01,Especializada,1198,2023-01,223505,179.7,1.426190476190476
224,52001,2022-12-01,Especializada,1198,2023-01,225130,269.54999999999995,2.139285714285714
225,52001,2022-12-01,Especializada,1198,2023-01,225250,179.7,1.426190476190476
226,52001,2022-12-01,Especializada,1198,2023-01,251605,179.7,1.426190476190476
227,52001,2022-12-01,Especializada,1198,2023-01,322205,179.7,1.426190476190476
228,52001,2022-12-01,Especializada,1210,2023-04,221205,605.0,4.801587301587301
229,52001,2023-01-01,APS,1112,2023-02,223208,556.0,4.412698412698413
230,52001,2023-01-01,APS,1112,2023-02,223505,556.0,4.412698412698413
231,52001,2023-01-01,APS,1112,2023-02,225130,556.0,4.412698412698413
232,52001,2023-01-01,APS,1112,2023-02,251510,166.79999999999998,1.3238095238095238
233,52001,2023-01-01,APS,1112,2023-02,515105,3336.0,26.476190476190474
234,52001,2023-01-01,APS,1115,2023-08,221205,2174.25,17.25595238095238
235,52001,2023-01-01,APS,1115,2023-08,223505,501.75,3.982142857142857
236,52001,2023-01-01,APS,1115,2023-08,225130,501.75,3.982142857142857
237,52001,2023-01-01,APS,1115,2023-08,515105,557.5,4.424603174603175
238,52001,2023-01-01,APS,1133,2023-07,223208,566.5,4.496031746031746
239,52001,2023-01-01,APS,1133,2023-07,223505,311.575,2.47281746031746
240,52001,2023-01-01,APS,1133,2023-07,225130,311.575,2.47281746031746
241,52001,2023-01-01,APS,1133,2023-07,322205,28.325000000000003,0.22480158730158734
242,52001,2023-01-01,APS,1133,2023-07,515105,594.825,4.720833333333334
243,52001,2023-01-01,APS,1142,2022-12,223505,3140.5,24.924603174603174
244,52001,2023-01-01,APS,1142,2022-12,225130,3140.5,24.924603174603174
245,52001,2023-01-01,APS,1142,2022-12,322205,571.0,4.531746031746032
246,52001,2023-01-01,APS,1166,2023-09,223505,291.5,2.3134920634920637
247,52001,2023-01-01,APS,1166,2023-09,225130,291.5,2.3134920634920637
248,52001,2023-01-01,APS,1184,2023-06,221205,1282.6666666666667,10.17989417989418
249,52001,2023-01-01,APS,1184,2023-06,223505,414.4,3.2888888888888888
250,52001,2023-01-01,APS,1184,2023-06,225130,414.4,3.2888888888888888
251,52001,2023-01-01,APS,1184,2023-06,515105,592.0,4.698412698412699
252,52001,2023-01-01,APS,1198,2023-01,223505,6888.5,54.67063492063492
253,52001,2023-01-01,APS,1198,2023-01,223810,599.0,4.753968253968254
254,52001,2023-01-01,APS,1198,2023-01,225124,599.0,4.753968253968254
255,52001,2023-01-01,APS,1198,2023-01,225130,6289.5,49.916666666666664
256,52001,2023-01-01,APS,1198,2023-01,225265,599.0,4.753968253968254
257,52001,2023-01-01,APS,1198,2023-01,251510,89.85,0.713095238095238
258,52001,2023-01-01,APS,1198,2023-01,322205,599.0,4.753968253968254
259,52001,2023-01-01,APS,1210,2023-04,221205,463.8333333333333,3.681216931216931
260,52001,2023-01-01,APS,1210,2023-04,223208,605.0,4.801587301587301
261,52001,2023-01-01,APS,1210,2023-04,223505,302.5,2.4007936507936507
262,52001,2023-01-01,APS,1210,2023-04,225130,302.5,2.4007936507936507
263,52001,2023-01-01,APS,1210,2023-04,515105,605.0,4.801587301587301
264,52001,2023-01-01,APS,1245,2023-05,223505,311.25,2.4702380952380953
265,52001,2023-01-01,APS,1245,2023-05,225130,311.25,2.4702380952380953
266,52001,2023-01-01,APS,1245,2023-05,515105,622.5,4.940476190476191
267,52001,2023-01-01,APS,1263,2023-03,223505,631.5,5.011904761904762
268,52001,2023-01-01,APS,1263,2023-03,225130,631.5,5.011904761904762
269,52001,2023-01-01,APS,1263,2023-03,251510,189.45,1.5035714285714286
270,52001,2023-01-01,APS,1263,2023-03,515105,631.5,5.011904761904762
271,52001,2023-01-01,Especializada,1112,2023-02,221205,83.39999999999999,0.6619047619047619
272,52001,2023-01-01,Especializada,1112,2023-02,223505,166.79999999999998,1.3238095238095238
273,52001,2023-01-01,Especializada,1112,2023-02,225130,250.2,1.9857142857142855
274,52001,2023-01-01,Especializada,1112,2023-02,225250,166.79999999999998,1.3238095238095238
275,52001,2023-01-01,Especializada,1112,2023-02,251605,166.79999999999998,1.3238095238095238
276,52001,2023-01-01,Especializada,1112,2023-02,322205,166.79999999999998,1.3238095238095238
277,52001,2023-01-01,Especializada,1133,2023-07,221205,566.5,4.496031746031746
278,52001,2023-01-01,Especializada,1198,2023-01,223505,89.85,0.713095238095238
279,52001,2023-01-01,Especializada,1198,2023-01,225130,2995.0,23.76984126984127
280,52001,2023-01-01,Especializada,1198,2023-01,225250,89.85,0.713095238095238
281,52001,2023-01-01,Especializada,1198,2023-01,251605,89.85,0.713095238095238
282,52001,2023-01-01,Especializada,1198,2023-01,322205,89.85,0.713095238095238
283,52001,2023-01-01,Especializada,1245,2023-05,221205,622.5,4.940476190476191
284,52001,2023-01-01,Especializada,1263,2023-03,221205,295.54200000000003,2.3455714285714286
285,52001,2023-01-01,Especializada,1263,2023-03,223505,189.45,1.5035714285714286
286,52001,2023-01-01,Especializada,1263,2023-03,223605,94.725,0.7517857142857143
287,52001,2023-01-01,Especializada,1263,2023-03,223710,28.417499999999997,0.22553571428571426
288,52001,2023-01-01,Especializada,1263,2023-03,225120,18.944999999999997,0.15035714285714283
289,52001,2023-01-01,Especializada,1263,2023-03,225130,284.17499999999995,2.2553571428571426
290,52001,2023-01-01,Especializada,1263,2023-03,225250,189.45,1.5035714285714286
291,52001,2023-01-01,Especializada,1263,2023-03,251605,189.45,1.5035714285714286
292,52001,2023-01-01,Especializada,1263,2023-03,322205,189.45,1.5035714285714286
293,52001,2023-02-01,APS,1112,2023-02,223505,6394.0,50.74603174603175
294,52001,2023-02-01,APS,1112,2023-02,223810,556.0,4.412698412698413
295,52001,2023-02-01,APS,1112,2023-02,225124,556.0,4.412698412698413
296,52001,2023-02-01,APS,1112,2023-02,225130,5838.0,46.333333333333336
297,52001,2023-02-01,APS,1112,2023-02,225265,556.0,4.412698412698413
298,52001,2023-02-01,APS,1112,2023-02,251510,83.39999999999999,0.6619047619047619
299,52001,2023-02-01,APS,1112,2023-02,322205,556.0,4.412698412698413
300,52001,2023-02-01,APS,1115,2023-08,223208,557.5,4.424603174603175
301,52001,2023-02-01,APS,1115,2023-08,223505,306.625,2.433531746031746
302,52001,2023-02-01,APS,1115,2023-08,225130,306.625,2.433531746031746
303,52001,2023-02-01,APS,1115,2023-08,322205,27.875,0.22123015873015872
304,52001,2023-02-01,APS,1115,2023-08,515105,585.375,4.645833333333333
305,52001,2023-02-01,APS,1133,2023-07,221205,1227.4166666666667,9.741402116402117
306,52001,2023-02-01,APS,1133,2023-07,223505,396.55,3.147222222222222
307,52001,2023-02-01,APS,1133,2023-07,225130,396.55,3.147222222222222
308,52001,2023-02-01,APS,1133,2023-07,515105,566.5,4.496031746031746
309,52001,2023-02-01,APS,1142,2022-12,223505,2855.0,22.658730158730158
310,52001,2023-02-01,APS,1142,2022-12,225130,2855.0,22.658730158730158
311,52001,2023-02-01,APS,1142,2022-12,322205,799.4,6.344444444444444
312,52001,2023-02-01,APS,1144,2023-10,223505,286.0,2.2698412698412698
313,52001,2023-02-01,APS,1144,2023-10,225130,286.0,2.2698412698412698
314,52001,2023-02-01,APS,1166,2023-09,221205,2273.7,18.045238095238094
315,52001,2023-02-01,APS,1166,2023-09,223505,524.7,4.164285714285715
316,52001,2023-02-01,APS,1166,2023-09,225130,524.7,4.164285714285715
317,52001,2023-02-01,APS,1166,2023-09,515105,583.0,4.626984126984127
318,52001,2023-02-01,APS,1184,2023-06,223505,296.0,2.3492063492063493
319,52001,2023-02-01,APS,1184,2023-06,225130,296.0,2.3492063492063493
320,52001,2023-02-01,APS,1184,2023-06,515105,592.0,4.698412698412699
321,52001,2023-02-01,APS,1198,2023-01,223505,3294.5,26.146825396825395
322,52001,2023-02-01,APS,1198,2023-01,225130,3294.5,26.146825396825395
323,52001,2023-02-01,APS,1198,2023-01,322205,599.0,4.753968253968254
324,52001,2023-02-01,APS,1210,2023-04,223505,605.0,4.801587301587301
325,52001,2023-02-01,APS,1210,2023-04,225130,605.0,4.801587301587301
326,52001,2023-02-01,APS,1210,2023-04,251510,181.5,1.4404761904761905
327,52001,2023-02-01,APS,1210,2023-04,515105,605.0,4.801587301587301
328,52001,2023-02-01,APS,1245,2023-05,221205,477.25,3.7876984126984126
329,52001,2023-02-01,APS,1245,2023-05,223208,622.5,4.940476190476191
330,52001,2023-02-01,APS,1245,2023-05,223505,311.25,2.4702380952380953
331,52001,2023-02-01,APS,1245,2023-05,225130,311.25,2.4702380952380953
332,52001,2023-02-01,APS,1245,2023-05,515105,622.5,4.940476190476191
333,52001,2023-02-01,APS,1263,2023-03,223208,631.5,5.011904761904762
334,52001,2023-02-01,APS,1263,2023-03,223505,631.5,5.011904761904762
335,52001,2023-02-01,APS,1263,2023-03,225130,631.5,5.011904761904762
336,52001,2023-02-01,APS,1263,2023-03,251510,189.45,1.5035714285714286
337,52001,2023-02-01,APS,1263,2023-03,515105,3789.0,30.071428571428573
338,52001,2023-02-01,Especializada,1112,2023-02,223505,83.39999999999999,0.6619047619047619
339,52001,2023-02-01,Especializada,1112,2023-02,225130,2780.0,22.063492063492063
340,52001,2023-02-01,Especializada,1112,2023-02,225250,83.39999999999999,0.6619047619047619
341,52001,2023-02-01,Especializada,1112,2023-02,251605,83.39999999999999,0.6619047619047619
342,52001,2023-02-01,Especializada,1112,2023-02,322205,83.39999999999999,0.6619047619047619
343,52001,2023-02-01,Especializada,1115,2023-08,221205,557.5,4.424603174603175
344,52001,2023-02-01,Especializada,1184,2023-06,221205,592.0,4.698412698412699
345,52001,2023-02-01,Especializada,1210,2023-04,221205,283.14,2.247142857142857
346,52001,2023-02-01,Especializada,1210,2023-04,223505,181.5,1.4404761904761905
347,52001,2023-02-01,Especializada,1210,2023-04,223605,90.75,0.7202380952380952
348,52001,2023-02-01,Especializada,1210,2023-04,223710,27.224999999999998,0.21607142857142855
349,52001,2023-02-01,Especializada,1210,2023-04,225120,18.15,0.14404761904761904
350,52001,2023-02-01,Especializada,1210,2023-04,225130,272.25,2.1607142857142856
