Estado,codibge,mae_mlp,mape_mlp,ep_stop,seed,ep,batch_size,neuron_config,n_clusters,cluster,jan-2017,feb-2017,mar-2017,apr-2017,may-2017,jun-2017,jul-2017,aug-2017,sep-2017,oct-2017,nov-2017,dec-2017,jan-2018,feb-2018,mar-2018,apr-2018,may-2018,jun-2018,jul-2018,aug-2018,sep-2018,oct-2018,nov-2018,dec-2018,jan-2019,feb-2019,mar-2019,apr-2019,may-2019,jun-2019,jul-2019,aug-2019,sep-2019,oct-2019,nov-2019,dec-2019,jan-2020,feb-2020,mar-2020,apr-2020,may-2020,jun-2020,jul-2020,aug-2020,sep-2020,oct-2020,nov-2020,dec-2020,jan-2021,feb-2021,mar-2021,apr-2021,may-2021,jun-2021,jul-2021,aug-2021,sep-2021,oct-2021,nov-2021,dec-2021,jan-2022,feb-2022,mar-2022,apr-2022,may-2022,jun-2022,jul-2022,aug-2022,sep-2022,oct-2022,nov-2022,dec-2022,jan-2023,feb-2023,mar-2023,apr-2023,may-2023,jun-2023,jul-2023,aug-2023,sep-2023,oct-2023,nov-2023,dec-2023,jan-2024,feb-2024,mar-2024,apr-2024,may-2024,jun-2024,jul-2024,aug-2024,sep-2024,oct-2024,nov-2024,dec-2024,jan-2025,feb-2025,mar-2025,apr-2025,may-2025,jun-2025,jul-2025,aug-2025,sep-2025,oct-2025,nov-2025,dec-2025,jan-2026,feb-2026,mar-2026,apr-2026,may-2026,jun-2026,jul-2026,aug-2026,sep-2026,oct-2026,nov-2026,dec-2026,Unnamed: 0
SC,42004.0,16.260341702339545,4.956674310584174,604.0,10.0,750.0,32.0,"[50, 100, 150]",3.0,0.0,316.4548697611317,312.2116885446012,351.8918276578188,358.3467944711447,367.995002180338,357.29051442444324,333.114943087101,341.2306096404791,334.548565030098,291.5055320709944,283.1062428057194,293.0891861617565,330.014988489449,335.5236526206136,362.5340984761716,369.3485037684441,370.9629453718663,345.69300539791584,348.2326609790325,333.0677625387907,291.30706521868706,291.5035092383623,314.5286064846441,311.1035208180547,331.40180073678493,330.83769070357084,347.50995951890945,362.969627827406,353.99463230371475,325.88330226764083,340.1790306568146,330.9585994556546,306.35337914153934,299.93209721148014,310.4849466904998,316.3292287606746,333.0542985647917,332.46446754038334,347.6679103821516,349.1244011223316,336.0748785585165,337.23329412192106,333.92226907610893,330.57616136968136,314.68778116162866,312.26468473672867,318.7059891698882,327.27418445423245,329.7335356026888,339.34503833949566,350.271279796958,344.867867693305,325.48585341498256,334.12409517914057,332.7845915928483,332.1637761667371,316.91696750186384,316.1813583467156,320.15552827715874,327.06633165851235,350.93222822248936,342.754921913147,370.37650731205946,395.011285930872,371.322874724865,383.7267010211945,353.9805614799261,319.53671545535326,312.8343919478357,314.1046534674242,351.45484456419945,339.757682710886,321.02376445382833,353.0968749076128,383.57622924447065,415.0810059905053,368.9211790263653,364.1059850752354,326.4954026564956,302.06738989800215,311.93241357430816,322.4684775881469,345.3916330039501,344.54178707301617,326.79417233914137,360.8431668281555,379.3721033632756,408.40160185098654,372.3647629916669,345.6248763948679,332.1973754167557,316.7379591194913,299.78424702584743,311.09366422891617,332.34947085380554,323.9324622489512,321.64852979779243,367.4088877737522,401.62192454934126,396.1005840003491,382.9366257488728,364.2122943699361,317.28217172808945,318.9102140152827,305.6193525157869,333.32257202267647,338.7084286361933,300.8609495908022,327.26560696959496,370.1146179139615,388.810057848692,425.0025739073754,380.392020970583,360.13204675912857,340.4532997906208,307.85736329481006,296.6919144615531,318.91625048499554,349.27352434396744,323.37205062806606,
SC,42016.0,26.15755378802617,6.780936002767042,749.0,10.0,750.0,32.0,"[150, 50, 0]",3.0,0.0,400.5198912620544,382.0070443153381,404.1593170166016,409.87834310531616,413.2714948654175,371.58346796035767,382.87944746017456,363.92519187927246,342.57984352111816,350.31413769721985,346.1579411029816,380.12261867523193,420.77000427246094,392.7770004272461,419.4200134277344,431.3402194976807,432.2018280029297,381.2012815475464,377.80233693122864,346.83685183525085,350.31047773361206,344.0397334098816,366.6345112323761,380.55103969573975,410.2548637390137,415.979287147522,432.2077159881592,439.140408039093,437.0520257949829,383.5974712371826,375.6357386112213,358.1983902454376,343.2518198490143,350.1141715049744,376.8642797470093,391.0443205833435,425.0073809623718,428.1122016906738,438.7672219276428,440.5269684791565,436.525351524353,377.6454291343689,372.2317821979522,356.0505974292755,348.61943435668945,352.8702743053436,379.50546169281006,402.5174102783203,431.8952522277832,444.63188552856445,444.8612966537476,440.0769381523132,422.998116016388,375.6055827140808,366.14235377311707,349.44600534439087,343.7811977863312,352.2738304138184,383.6838684082031,407.74485969543457,396.9715970754624,393.1094890832901,434.4687740802765,413.3050636649132,426.4227948188782,408.8797874450684,417.4488331079483,392.9492983222008,382.2872188389301,375.4475631415844,348.65674364566803,374.375532746315,412.5585345029831,383.6592240929604,428.5708874464035,422.9924955368042,430.1117297410965,411.1601573228836,417.0774194598198,392.41353833675385,384.20485228300095,382.0831470489502,358.54896396398544,378.70574629306793,408.7075217962265,386.61647856235504,431.61149060726166,417.7420332431793,430.9078061580658,413.5481390953064,412.9723391532898,397.9742149114609,396.8799887895584,386.74685847759247,354.28456422686577,376.76032307744026,411.7707073688507,389.0515018701553,424.6397535800934,422.9766466021538,436.0512752532959,413.39900237321854,415.9930202960968,397.7611771821976,394.4597935676575,386.7529526352882,360.33822309970856,380.74929988384247,412.2206645011902,390.30740362405777,426.1527545452118,424.21186327934265,437.4058074951172,413.4860838651657,416.3543698191643,402.0254789590836,398.82597398757935,389.9085817337036,362.6246355772018,382.1475223898888,
SC,42012.0,24.654928361376125,5.896136644853834,651.0,10.0,750.0,64.0,"[50, 200, 150]",3.0,0.0,473.1979981660843,393.71290373802185,395.42073452472687,429.2343829870224,436.81338280439377,430.612143278122,419.0145711898804,425.5701425075531,420.8379633426666,393.9065660238266,420.5330001115799,432.09495997428894,431.16349744796753,411.3319996595383,415.98580610752106,445.03576052188873,434.1183404922485,414.1196126937866,423.1786127090454,417.468582034111,407.9332778453827,392.8612748384476,420.9792774915695,421.4559825658798,440.4183782935143,394.0517464876175,416.4392045736313,424.1372549533844,441.357267677784,430.9613958597183,424.4548295736313,418.4128869771957,398.6624459028244,410.78429436683655,412.4382209777832,421.1479344367981,416.2670550346375,423.0290970802307,419.56471586227417,423.319424033165,430.6826338768005,415.8688857555389,417.8598204851151,406.8713866472244,395.35667872428894,408.2138336896896,409.0697909593582,411.3287177085877,411.72653365135193,412.18983232975006,421.5526540279389,422.0942302942276,428.1425601243973,410.8723158836365,409.921426653862,404.30793154239655,386.86915266513824,403.7737345695496,409.0626902580261,407.7236338853836,413.8682585954666,444.3581508398056,484.2385120987892,447.1127764582634,425.13449883461,442.9759983420372,426.0424916744232,414.31371450424194,421.3520712852478,396.1488852500916,404.65372371673584,407.7752156257629,411.09591269493103,428.4496451616287,489.26579290628433,431.2415189743042,454.3181688785553,442.0799193382263,448.16440802812576,420.9056437015533,408.2909861803055,384.04833817482,382.8661913871765,412.8682005405426,421.6691520214081,430.5079437494278,473.9547106847167,438.1581056118012,441.16721564531326,435.11311638355255,433.476615190506,405.534257888794,410.54237270355225,364.9158308506012,371.53995513916016,411.7301528453827,417.9077708721161,420.3868125677109,456.93108239769936,442.8941180109978,428.9211632013321,414.345622420311,426.94669222831726,401.3126254081726,396.4434876441956,370.0841815471649,372.8867752552033,400.6204152107239,407.2217031717301,410.8369987010956,453.1015768051148,438.89471781253815,432.7341847419739,422.9927817583084,422.8363460302353,395.5730164051056,394.8263058662415,365.26556301116943,377.23637771606445,409.733093380928,
SC,42009.0,20.925828255837164,5.707687228089077,749.0,10.0,750.0,32.0,"[200, 50, 0]",3.0,0.0,385.8886145949364,355.3849955201149,382.28838232159615,379.4576016515493,386.05552211403847,366.56392484903336,369.8384353816509,351.29699060320854,347.0309458971024,337.3521784543991,348.77746227383614,371.6449690759182,378.3464155048132,363.882348805666,387.143136292696,386.67682778835297,390.340129904449,358.3841489851475,368.11507642269135,350.2913011312485,333.20769584178925,334.2234014868736,351.7395549416542,369.3964673578739,377.2648234665394,371.5627191066742,386.4008138179779,390.1868555098772,384.7349482029677,370.0640719234944,370.3632943332195,337.4014844298363,340.5077800154686,342.9089829325676,361.8554401695728,376.6255868971348,380.403731405735,373.4103251695633,387.3908954709768,389.7187724113464,386.0021328181029,379.75720831751823,365.19380101561546,335.3337840437889,337.01727920770645,346.86170732975006,368.5440849661827,377.4660031348467,376.5513664484024,380.4862699657679,393.1918031126261,389.5202187597752,389.0727117061615,380.8109218478203,360.0716270208359,337.3472548723221,336.5385118722916,353.7549358904362,376.3140108883381,378.0486759096384,371.08881801366806,338.5310909152031,381.91920332610607,385.0782626122236,383.7396932393313,362.79506891965866,363.5039439350367,367.1391607373953,350.2181118875742,355.0972066372633,349.19989420473576,359.67953857779503,364.2688915282488,359.66560193896294,369.7428456246853,381.69371265918016,383.0290991961956,358.5141167938709,368.13938461244106,365.8476077616215,352.86571431159973,347.0565333366394,349.9506976902485,358.22463186085224,367.07895524799824,350.76940935850143,359.9730148166418,373.2601246088743,373.0953449308872,361.19131810963154,360.5384201705456,355.5339055508375,352.8722644001245,350.4177957326174,350.96971890330315,355.5768911242485,362.32103548944,356.88738633692265,356.8845739811659,368.1059788316488,371.3738473057747,362.37394993007183,359.3113702535629,356.72535644471645,354.3498609662056,350.0827796161175,349.4855623692274,354.0408311486244,360.63284485042095,358.35282127559185,355.5790349692106,361.120077252388,365.1728992462158,362.8545169830322,359.46757784485817,355.4970386624336,355.073212698102,352.2933636903763,349.9399356544018,352.78050388395786,
SC,42013.0,21.196934817762425,6.206334849097839,749.0,10.0,750.0,32.0,"[150, 50, 50]",3.0,0.0,367.6204733029008,350.51964608579874,352.99337296932936,339.514276444912,349.4401071369648,341.43885204195976,355.40037743747234,363.34931889362633,335.71850723028183,355.6835308820009,339.5675601363182,360.6271275654435,354.82884899526834,316.9720979630947,346.18952733278275,359.2851439602673,348.26344296336174,347.3815070986748,361.5324950143695,358.5943765640259,361.5831888876856,336.4704224467277,341.5494868159294,347.49235290288925,324.6268182694912,322.7397164404392,356.9489224329591,341.5683928132057,351.31182760745287,357.05739053338766,344.7244975566864,347.1413662433624,345.54403206706047,338.92171508073807,340.969000428915,328.27671644091606,315.0393904745579,346.94028621912,341.85922718048096,345.8648905456066,349.3841927945614,340.3151506781578,337.3486522734165,340.5884492993355,332.5628650188446,336.21670627593994,324.412850946188,310.43125599622726,343.33612379431725,335.4637937247753,336.7531017959118,340.5910221338272,329.7828479707241,328.28617811203003,324.5014142692089,315.4112720191479,322.9513971209526,315.5140697658062,300.6505823135376,314.379062384367,352.1640739738941,333.4750389158726,361.7496566995978,331.4012736082077,345.7615608870983,313.2012736797333,347.3817658275366,337.44050535559654,333.46416941285133,312.0802232027054,324.16000202298164,334.7277578115463,327.9886746108532,339.38479059934616,363.2019943073392,341.9131844341755,357.9719811603427,322.6084527373314,353.8756477832794,351.7891830801964,320.82053223252296,315.1531010866165,324.4065836369992,334.40656688809395,333.45710134506226,328.93756487965584,360.55442186445,345.80039912462234,340.7048599421978,331.6174842119217,351.39853935688734,345.75697170197964,322.7858337759972,316.4354943037033,328.49168398976326,332.26020139455795,333.9601425230503,337.2304233014584,364.7337920293212,349.0683253258467,338.5490067601204,330.7732447087765,352.07590091228485,347.69166374206543,324.0522494018078,318.7967030405998,328.2054836153984,334.9245767593384,335.5466100871563,336.1234887242317,369.28615526109934,352.714564435184,338.06110194325447,335.9538117349148,350.40631706267595,346.9068870693445,325.23353600502014,317.70620569586754,329.39383539557457,335.0008454024792,
SC,42015.0,24.53748806427854,5.169859521889583,749.0,10.0,750.0,32.0,"[150, 0, 0]",3.0,0.0,463.4562450647354,460.1068534851074,512.2684491276741,543.8124980330467,520.7298594117165,512.4992112517357,509.1109148263931,488.3537078499794,425.9411229081452,437.1276824250817,411.7743795067072,436.0617654584348,451.75972840189934,509.1074889302254,505.5860010385513,491.2727558016777,521.6600788831711,515.026870071888,474.2001391649247,456.9755666553974,426.27291150949895,425.2417205311358,447.91982012987137,471.1634616851807,481.2900100052357,466.7912840545178,510.13689625263214,523.6285647749901,536.5929431915283,489.4459445476532,511.47284680604935,465.5531346797944,438.79414950311184,414.9696155115962,424.4904504939914,457.9888020455837,472.9275925159455,471.4962843060494,497.9410321712494,513.3153405785561,505.7020062804222,510.7438544034958,495.18268924951553,471.04923677444464,448.8295764327049,445.6153286546469,427.2934676026925,466.21942538023,456.5657145678997,499.6268922686577,501.8861608505249,511.2069674730301,499.5456283092499,501.3087235689163,472.3973942995072,459.6894474029541,441.37740022689104,433.6247470378876,437.3086874857545,442.0322748199105,448.53429289907217,475.8986290544272,444.9202946946025,497.1014827787876,490.7492458522319,482.3869106471538,512.9939690828323,473.996718659997,448.19952850043774,453.0706299841404,418.2736378759146,474.0224422812462,509.9880007207393,516.4286165833473,519.080810636282,543.0617041289806,485.7336747944354,532.5950883626938,552.5860661268234,452.7029344663024,475.16087502241135,406.030135050416,423.9684797041118,425.9281210079789,477.0629901140928,449.7226520180702,517.6513774096966,552.6455217003822,491.7490375041961,546.288558781147,513.748116850853,529.1056969165802,447.8875968232751,466.5865776091814,430.4519913122058,483.5155538320541,498.38473343849176,507.6222176253795,544.0247795581818,540.1140493452549,599.2449443340302,570.2484510540962,518.2759769558907,534.4217994511127,458.1623089164496,445.85876156389713,403.528946518898,431.47840797156096,411.4061241000891,483.6743055284023,486.4170332252978,516.5233159959316,610.8454320430756,565.154204428196,571.3725334405899,462.5933615863323,478.44460678100586,394.2706909477711,433.28504975140095,437.7491798810661,
SC,42011.0,47.13354526907206,5.451896905649244,749.0,10.0,750.0,32.0,"[50, 100, 50]",3.0,1.0,874.9420754313469,775.4528647661209,902.0970677137376,851.5597127079964,895.7853738069534,838.4164446592331,850.0706798434258,856.4551548957825,821.0614013969898,707.1403341889381,710.335724234581,851.5657967329025,867.0996690988541,767.6680264472961,859.6389846801758,841.7458674311638,898.6981176137924,846.5596940517426,904.7572170495988,840.2344323396683,853.6239836812019,742.1123223304749,823.135222017765,873.6096371412277,866.1568109989166,797.3614507317543,880.5482004880905,900.535444021225,884.6377825737,856.3129078149796,929.676462173462,842.6801121234894,834.7517743110657,767.6493599712849,878.9360935091972,879.5621218681335,857.3030874729156,842.3145794868469,882.6240010261536,871.285938680172,844.1572593450546,809.1328294873238,865.5201309919357,832.4038778841496,796.7986753582954,838.0491991639137,876.3766099214554,857.7452874183655,803.771772146225,841.6279011964798,877.2817482948303,843.5336437225342,812.1863469481468,840.277149438858,871.1491862535477,855.6592772603035,816.4548583030701,906.5326472520828,932.6292463541032,888.7891012430191,863.8860349953175,822.2543766349554,881.3261248469353,882.8959744870663,890.0943336188793,824.1050672829151,841.4351918846369,813.383365675807,799.1991325691342,742.6269750595093,776.6187848746777,806.2053739540279,945.7334736585616,869.7525931298733,930.1828724741936,806.610333379358,894.7702895700932,782.6574123390019,855.6617947518826,811.7171638682485,795.82348543033,780.8406972885132,826.2257384955883,858.6549694240093,897.1218887865543,825.2119285315275,890.5255402028561,836.1575451940298,870.8118061423302,820.973095625639,864.5607922375202,820.4468471109867,761.2728612720966,838.494237408042,809.7080912142992,764.1859564930201,873.761636942625,830.2330886274576,881.0654089450836,806.765098772943,825.5804428160191,774.1118238866329,785.6272246576846,753.6854385137558,764.7199620008469,831.7808388322592,881.468270033598,840.8439928293228,885.2963934838772,837.6187675595284,874.8696697354317,835.9541794806719,825.8933430165052,813.334673166275,817.4487708806992,798.0359906964004,794.0062082670629,845.5645523071289,860.6862638890743,818.9526975005865,
SC,42006.0,47.034217385451,5.444356624332788,749.0,10.0,750.0,32.0,"[50, 100, 150]",3.0,1.0,881.3483794927597,834.9279815554619,938.8076019287108,872.086238861084,896.6582176685333,814.4438386261463,848.3015501350164,849.4297750145197,775.6516907960176,744.912115605548,700.0168649703264,757.7822400480509,874.2862882614136,876.350982606411,938.5936695337296,922.4813236296176,893.8266613185406,837.8810831457376,876.5468163788319,855.8008602559566,807.1329566463828,797.2828067168593,765.1911305319518,814.1002877280116,932.1475410461426,922.7528610229492,930.4146305918694,919.1133688092232,963.4358794987202,862.0476716756821,877.1134759783745,867.4245736002922,779.2856605350971,833.403705984354,859.170447871089,849.4966180026531,903.278365790844,914.682878255844,893.3832523226738,898.4200104475021,913.0295465886592,904.963351905346,885.8851395845413,860.067650437355,812.0868776515126,835.1967250555754,865.0009401738644,863.298523068428,870.7560844421387,869.9706448614597,899.0868002772331,896.5251702964306,903.7991620004176,905.718965768814,875.570376098156,867.371743619442,868.6483423709869,863.8230202794075,905.061900138855,889.5932672321796,860.609811604023,790.294308681041,949.3489382863044,897.4457150101662,901.3273727297784,848.3316368460655,842.0267387926579,789.7977236248553,856.7791068255901,763.9581376737915,797.5528410971165,829.5085200667381,826.4621967673302,814.9878762364388,949.339299350977,902.7542049884796,927.9237886667252,896.0049715042114,923.11304551363,855.1441680043936,795.5890916585922,780.0949453413486,798.9142807498574,799.4537388309836,871.1554664373398,816.7026323378086,920.819653481245,887.3977770209312,945.0480843186378,878.2759413421154,882.0963925719261,832.1076447367668,815.7945786714554,745.0432980582118,809.1615333333611,811.9049009978771,867.1749159395695,828.3815591335297,921.5882948637008,876.7083551436663,880.319238230586,887.8085335791111,863.211199849844,808.3561688065529,821.9861967489123,806.4237534031272,798.3613498955965,799.3285038769245,842.2620982080698,829.2145475298166,891.239185065031,877.0286736041307,922.8184358775616,874.6940724998713,850.2471091598272,794.5904574841261,807.2716536670923,810.3653246760368,801.077483445406,792.5540656261146,
SC,42005.0,45.513403548734885,5.160855954537196,665.0,10.0,750.0,32.0,"[50, 200, 100]",3.0,1.0,895.2815484106541,836.281883969903,902.7207873165607,869.2778903245926,893.6359493136406,850.8231228888035,859.4075874686241,850.5532789826393,801.488890171051,751.073930978775,742.3934260196984,801.0432649850845,913.632051974535,891.6917658150196,960.2601287066936,927.3294367194176,966.4459342062472,863.085144251585,909.957165837288,912.4945276975632,875.9281552731991,813.9131998419762,823.8535372763872,876.3945555984974,908.5620484650136,950.117823690176,990.5446144938468,949.0843924880028,998.5650604367256,903.113931208849,950.923722088337,942.7079618871212,914.1245066225528,863.8320555388927,863.2971966266632,891.8951696455479,918.8443139493464,890.0853258371353,979.8670623898506,979.7286546230316,979.3272503614426,932.3793172240256,943.0048848986626,942.905061751604,925.2469230890274,866.9943640232086,846.6022216826677,832.5271268934011,904.2075295746326,863.0257223844528,938.8583503067492,966.2215999662876,932.120466440916,902.1117869317532,956.324249058962,962.5996454060078,890.1655383706093,852.4848234951496,814.3368232548237,809.2863449603319,1044.2335500717163,952.6448402404784,1059.318221092224,952.2257471084596,1009.903591156006,937.1584711074828,926.5108528137208,883.4490652084351,854.4622855186462,861.0291953086853,883.8072304725647,881.7631616592407,948.8895273208618,877.7256417274475,1056.8156576156616,967.0698776245116,1045.666428565979,918.6737985610962,913.9859857559204,911.4442925453186,881.174467086792,846.0490846633911,786.6155078411102,891.2153344154358,984.054012298584,898.1978673934937,1025.0032291412354,948.9188632965088,1040.7389450073242,918.0075330734252,938.5355768203736,874.6089434623718,879.1200881004333,815.1711401939392,832.8353250026703,883.6030111312866,960.8550357818604,903.0884590148926,1037.244213104248,977.0541477203368,1031.441017150879,908.3872990608216,931.4939098358154,887.9983792304993,877.5131506919861,832.1733539104462,806.7850828170776,846.3746070861816,948.1450748443604,887.4327964782715,1014.092583656311,968.3317594528198,1064.3100299835205,907.8718991279602,932.2578592300416,864.7810020446777,869.9706883430481,823.139975309372,810.4999840259552,890.294132232666,
TO,17003.0,9.396403731654088,8.473923080732646,749.0,10.0,750.0,32.0,"[150, 150, 100]",3.0,0.0,111.80062797665596,114.12336605787276,109.9995726197958,126.59378648549318,125.98242052644493,120.1509989798069,113.56126637756824,121.19554361701012,116.39886808395386,120.4459259212017,111.56729650497437,106.06408873200417,104.09364673495293,100.02222621440887,117.56326623260976,118.39303809404372,122.15170861780643,110.2914217710495,106.38305020332336,115.97922843694688,111.94002103805542,116.1209546327591,100.22105830907822,101.77622762322426,112.55432595312595,104.17535692453384,109.06904685497284,115.2490078508854,116.20791167020798,103.5609708726406,107.87038192152976,107.78048232197762,112.91220425069332,116.85311348736286,114.4087062329054,108.0851961672306,95.44341206550598,103.6134141087532,103.14901939034462,115.2356581389904,110.66677694022655,103.5990474820137,108.66049590706824,106.27603614330292,118.90697856247424,114.48809590935709,97.7574522793293,97.97461047768591,105.72091242671011,99.08316665887833,107.83261904120444,115.98960493505,108.9133939743042,106.70905074477196,102.32446733117104,111.20013435184956,110.57180899381638,116.1133439987898,106.19364801049232,101.33270129561424,92.1280134320259,103.35998952388762,119.10334511101244,111.1953541189432,114.22861552238464,111.83923913538456,120.9026964008808,102.75324156880376,110.57365199923514,107.22454595565794,115.9906666278839,95.1366102695465,89.06834259629248,95.11272099614142,106.85448032617568,104.20982009172438,123.12942906469104,107.27707889676093,119.42790491878984,115.63221205770968,115.7719479948282,111.38319851458073,98.7563282251358,111.70280231535432,113.8314861357212,113.65708564221858,113.41781900823116,116.4232578575611,122.21060754358768,123.1952189579606,105.18770405650136,110.32896748185156,107.63114747405052,117.31550773978232,120.10128220915792,115.43615835905074,107.9014991223812,109.86883229017256,106.88474056124686,123.06623356044292,110.48106044530869,107.70342379808424,110.15533128380774,109.5555554628372,106.99667227268218,120.49852706491946,111.40517430007456,103.6987978518009,110.35384649038312,110.2941874563694,114.24830392003058,110.3657379746437,110.07142557203768,113.13279178738593,114.42570477724074,112.99254265427588,112.29160490632056,115.87147685885428,116.32216741144656,116.16415253281592,
TO,17007.0,11.259743635224488,7.226454592358291,749.0,10.0,750.0,64.0,"[100, 50, 150]",3.0,0.0,150.89037185907364,156.65792268514633,158.344363540411,171.92006653547287,170.2101315110922,174.34377999603748,151.98799322545528,166.50485461950302,155.7526477277279,139.1935879290104,151.45426827669144,137.36619660258293,135.3593998849392,146.3614101409912,151.7108443826437,171.94942447543144,156.95190294086933,162.60058174282312,164.58079333603382,156.51491521298885,162.85307429730892,145.6556270122528,161.64248109329492,156.16466011852026,139.8537661731243,148.6581403762102,158.4455210864544,181.18643698096275,178.2834513783455,168.20615896582603,170.49197337031364,160.87567628128454,161.88346482720226,158.01760852336884,144.94762417674065,154.33766646683216,147.40728107094765,156.65982016175985,156.54273881018162,167.79857053607702,165.33346663415432,161.9910247661173,169.6681758314371,165.85609486699104,163.97467658668756,160.00901022925973,143.90493282675743,141.11347976326942,137.4477840065956,147.2090354412794,161.9366230322048,174.29123148322105,168.77963139116764,170.47321221232414,165.12336802482605,165.13168692588806,172.15152868628502,157.44080335646868,155.76393896341324,143.5325929224491,157.43570812046528,171.97554829716682,164.60967133939266,164.46998297423124,157.7523460648954,158.6524587497115,152.30363607406616,164.97327376157045,151.0614001750946,137.57593435049057,134.87888517975807,148.36967211961746,149.95802956819534,150.79552802443504,153.47008971124887,159.14066652953625,157.41941959038377,165.36212057620287,170.0005973726511,161.3475083266385,153.42757896333933,157.54001365974543,163.40200791880488,156.60523100942373,151.53223706781864,161.56175198499113,161.37627941230312,171.14468623697758,168.84527271986008,159.85405058600008,164.43736478313804,161.56274730805308,158.0710051059723,161.94644434843212,161.00564383895835,160.3707436369732,158.25110449641943,165.30281795561314,166.7840468287468,172.14253260195255,161.6338379168883,159.9539031907916,163.87985797598958,154.85192898660898,161.17835011868738,161.14638644340448,164.64052294567227,161.83009858150035,163.4760224595666,159.58145148307085,158.37332153320312,159.2476767115295,161.40274864295498,157.37142570316792,156.21858572214842,156.48164824396372,158.9001633003354,162.11822955310345,161.0126681383117,160.71506210090593,
TO,17008.0,12.15813741258656,7.588036252566181,749.0,10.0,750.0,32.0,"[50, 100, 100]",3.0,0.0,167.90155840292573,145.36657635867596,167.79052141308784,160.71441234694794,163.88125837035477,171.1364073380828,161.91892517916858,163.17897868342698,157.6362874545157,163.43818579427898,158.85387703962624,156.9898290541023,152.3637419193983,150.70807936787605,151.12664616853,158.91316458024085,169.24478118866682,165.58343278616667,167.97882040962577,163.719287103042,165.7222982160747,156.54663157649338,162.5402137916535,154.84614853560925,155.80294300988317,158.78373181819916,162.3943581338972,171.00004041194916,165.69596197083592,154.33531403914094,165.3395970799029,156.36627021431923,164.54973350465298,159.41925518400967,159.80261471448466,160.81139625841752,159.01327410526574,146.9300615787506,158.44997315853834,173.4914181753993,161.94888167642057,160.59303774451837,161.12171518197283,157.13705933839083,160.9503094726242,167.05330194160342,156.1879860498011,156.26835498213768,152.9960218667984,154.42693972215056,160.88986339932308,154.15613427385688,162.009276535362,159.06775009818375,168.16721923276782,161.41688506351784,161.58273188583553,163.34651398286223,166.35163540765643,155.86956756934524,140.53745728731155,142.55806508660316,169.50695045292375,154.48915961012244,149.04766109585762,180.4170842319727,148.6331507563591,132.11699523031712,145.0081392377615,162.80179119296372,142.981990352273,153.64209349825978,161.22978457761928,114.6106809079647,115.49842044711112,170.38514259457588,172.39344191551208,172.22269205749035,168.0893805027008,152.43166753649712,171.14265336096287,150.3272082284093,141.68801614642143,140.3393028974533,165.5609008334577,171.4038574770093,152.9337683878839,203.4107619524002,176.17980255931616,183.0252193808556,155.22949499636889,170.7516197785735,151.6812742650509,154.42485093325377,157.2933544460684,138.5196862667799,153.9367712251842,148.46658036857843,160.65416854375508,197.1839776933193,186.6481548845768,163.17964340560138,167.67264653742313,158.11919297464192,156.0952367261052,109.79792961478232,166.2217439636588,194.2817997336388,178.8232687562704,180.8751170784235,196.1603944897652,200.54130819439888,179.27618442475796,213.60492607951164,170.88757509738207,178.01824241876602,156.38898809999228,139.0475996285677,151.86812979727983,137.9214874058962,
TO,17001.0,24.97432160327832,5.98250900463337,749.0,10.0,750.0,64.0,"[150, 50, 200]",3.0,1.0,424.22952491045,388.8083595633507,431.5592954754829,418.3661662042141,432.0411005616188,432.9379284977913,472.8151606619358,434.21599012613297,445.2666369080544,415.171067416668,415.9150922894478,438.2266061604023,437.12838113307953,411.57097417116165,446.9602521061897,411.70171919465065,425.7724709808826,437.630198776722,440.5635089874268,448.66266840696335,457.7844142317772,417.179675847292,405.4485965818167,422.9920633435249,413.9995809495449,408.78981468081474,409.3954322636128,425.1262422800064,419.507501155138,410.52253729105,425.3553584218025,432.0899931192398,424.8169874548912,410.59146451950073,424.81274169683456,389.74985641241074,404.5562023669481,407.05255883932114,410.2041938900948,412.5997965335846,409.88715517520905,403.8876005113125,424.5166885256767,408.2156201303005,421.15362799167633,400.6397890895605,398.9264543354511,391.7072172164917,388.6298718750477,389.3813931643963,397.2826549261808,406.0533793866634,406.2052371054888,412.9321929514408,403.06839586794376,395.14768543839455,400.2521259486675,406.8277326822281,423.2333970963955,396.27990970015526,395.5775880515576,345.0519715696574,460.48506319522863,472.33110487461096,405.3535651564599,402.9553993344308,419.3475991487504,405.6928849220277,378.8159462213517,399.5732808709145,390.6641725301743,363.2042777240277,374.7974875569344,369.4592452049256,420.4128623604775,448.131741642952,444.7904846668244,399.1212130486966,423.3786640167237,414.8122638463975,416.5570248365403,408.9605778455735,405.8278916776181,419.3661907911301,375.4070883393288,385.5145941078664,403.87748572230345,459.46894299983984,457.2040841579438,438.5173546671868,417.3068543076516,430.89021140337,425.8056647181512,419.2580404877663,403.0442836582661,405.1281972229481,365.6886751055718,374.6586521267892,436.21070921421057,454.1579082012177,424.1914353370667,429.4302324652672,394.8023957014085,426.498626947403,435.0646704435349,398.2482362389565,384.56567355990416,379.9681822061539,341.6200998425484,367.3824038207532,443.8094300031663,471.3110389709473,436.024948835373,428.33757221698767,407.2396081387997,422.0084443688393,407.0935890674592,393.3544768095017,370.08991205692297,366.925721526146,
